repayment_id,loan_id,installment_no,due_date,paid_amount,missed_flag,days_past_due
R401808,L200318,8,2026-06-15,9415.94,0,5
R401809,L200319,1,2026-06-21,,1,61
R401810,L200320,1,2025-11-17,563.48,0,3
R401811,L200320,2,2025-12-17,563.83,0,3
R401812,L200320,3,2026-01-17,559.99,0,3
R401813,L200320,4,2026-02-17,554.06,0,1
R401814,L200320,5,2026-03-17,540.72,0,0
R401815,L200320,6,2026-04-17,522.65,0,1
R401816,L200320,7,2026-05-17,512.9,0,3
R401817,L200320,8,2026-06-17,499.53,0,2
R401818,L200321,1,2026-02-24,687.88,0,4
R401819,L200321,2,2026-03-24,,1,96
R401820,L200321,3,2026-04-24,,1,99
R401821,L200321,4,2026-05-24,721.79,0,3
R401822,L200321,5,2026-06-24,658.5,0,4
R401823,L200322,1,2026-01-06,31937.94,0,2
R401824,L200322,2,2026-02-06,28981.46,0,6
R401825,L200322,3,2026-03-06,28513.63,0,2
R401826,L200322,4,2026-04-06,30815.45,0,6
R401827,L200322,5,2026-05-06,28195.85,0,2
R401828,L200322,6,2026-06-06,31975.78,0,5
R401829,L200323,1,2026-05-29,25912.22,0,3
R401830,L200323,2,2026-06-29,25898.47,0,2
R401831,L200324,1,2025-11-30,127351.72,0,3
R401832,L200324,2,2025-12-31,131877.59,0,1
R401833,L200324,3,2026-01-31,115859.33,0,6
R401834,L200324,4,2026-02-28,125181.38,0,6
R401835,L200324,5,2026-03-31,129741.31,0,1
R401836,L200324,6,2026-04-30,130173.81,0,0
R401837,L200324,7,2026-05-31,121408.97,0,5
R401838,L200324,8,2026-06-30,133705.57,0,0
R401839,L200325,1,2026-03-15,1763.45,0,1
R401840,L200325,2,2026-04-15,1750.73,0,5
R401841,L200325,3,2026-05-15,1759.04,0,4
R401842,L200325,4,2026-06-15,1623.01,0,2
R401843,L200326,1,2026-05-28,8474.14,0,1
R401844,L200326,2,2026-06-28,8504.39,0,2
R401845,L200327,1,2025-12-15,13590.15,0,5
R401846,L200327,2,2026-01-15,12354.41,0,5
R401847,L200327,3,2026-02-15,12460.27,0,3
R401848,L200327,4,2026-03-15,12412.49,0,0
R401849,L200327,5,2026-04-15,,1,58
R401850,L200327,6,2026-05-15,12380.62,0,1
R401851,L200327,7,2026-06-15,14007.43,0,3
R401852,L200328,1,2026-02-14,,1,80
R401853,L200328,2,2026-03-14,1702.51,0,1
R401854,L200328,3,2026-04-14,1574.7,0,5
R401855,L200328,4,2026-05-14,1573.24,0,5
R401856,L200328,5,2026-06-14,1509.48,0,0
R401857,L200329,1,2025-09-26,,1,63
R401858,L200329,2,2025-10-26,,1,68
R401859,L200329,3,2025-11-26,1298.02,0,0
R401860,L200329,4,2025-12-26,1294.66,0,1
R401861,L200329,5,2026-01-26,1392.92,0,1
R401862,L200329,6,2026-02-26,1487.32,0,0
R401863,L200329,7,2026-03-26,,1,98
R401864,L200329,8,2026-04-26,1282.27,0,1
R401865,L200329,9,2026-05-26,,1,61
R401866,L200329,10,2026-06-26,1330.9,0,4
R401867,L200330,1,2025-10-07,1330.09,0,0
R401868,L200330,2,2025-11-07,1260.87,0,6
R401869,L200330,3,2025-12-07,1213.02,0,3
R401870,L200330,4,2026-01-07,1216.15,0,1
R401871,L200330,5,2026-02-07,1213.16,0,5
R401872,L200330,6,2026-03-07,1259.99,0,3
R401873,L200330,7,2026-04-07,1310.27,0,4
R401874,L200330,8,2026-05-07,1229.85,0,2
R401875,L200330,9,2026-06-07,1242.88,0,6
R401876,L200331,1,2025-10-29,38829.16,0,5
R401877,L200331,2,2025-11-29,39222.22,0,3
R401878,L200331,3,2025-12-29,38912.07,0,4
R401879,L200331,4,2026-01-29,39778.27,0,5
R401880,L200331,5,2026-02-28,40274.95,0,3
R401881,L200331,6,2026-03-29,35257.18,0,6
R401882,L200331,7,2026-04-29,38061.06,0,6
R401883,L200331,8,2026-05-29,39175.55,0,5
R401884,L200331,9,2026-06-29,37820.18,0,0
R401885,L200332,1,2026-01-26,35940.05,0,6
R401886,L200332,2,2026-02-26,37413.25,0,1
R401887,L200332,3,2026-03-26,37515.21,0,1
R401888,L200332,4,2026-04-26,33119.59,0,3
R401889,L200332,5,2026-05-26,34214.96,0,3
R401890,L200332,6,2026-06-26,,1,43
R401891,L200333,1,2026-05-11,778.11,0,3
R401892,L200333,2,2026-06-11,732.14,0,6
R401893,L200334,1,2026-03-04,1996.5,0,0
R401894,L200334,2,2026-04-04,2028.97,0,1
R401895,L200334,3,2026-05-04,2057.27,0,3
R401896,L200334,4,2026-06-04,1840.53,0,6
R401897,L200335,1,2026-06-05,24651.15,0,2
R401898,L200336,1,2026-03-17,3127.06,0,3
R401899,L200336,2,2026-04-17,3099.13,0,1
R401900,L200336,3,2026-05-17,2755.03,0,0
R401901,L200336,4,2026-06-17,2727.72,0,0
R401902,L200337,1,2026-02-04,3531.8,0,2
R401903,L200337,2,2026-03-04,3457.39,0,2
R401904,L200337,3,2026-04-04,,1,57
R401905,L200337,4,2026-05-04,3562.49,0,6
R401906,L200337,5,2026-06-04,3859.15,0,1
R401907,L200338,1,2025-11-16,1900.89,0,4
R401908,L200338,2,2025-12-16,1968.15,0,3
R401909,L200338,3,2026-01-16,2020.4,0,2
R401910,L200338,4,2026-02-16,1836.87,0,0
R401911,L200338,5,2026-03-16,2057.46,0,0
R401912,L200338,6,2026-04-16,2044.72,0,0
R401913,L200338,7,2026-05-16,1818.01,0,4
R401914,L200338,8,2026-06-16,1855.43,0,5
R401915,L200339,1,2025-11-21,18724.38,0,3
R401916,L200339,2,2025-12-21,,1,62
R401917,L200339,3,2026-01-21,18591.34,0,6
R401918,L200339,4,2026-02-21,20374.42,0,4
R401919,L200339,5,2026-03-21,,1,73
R401920,L200339,6,2026-04-21,,1,30
R401921,L200339,7,2026-05-21,17867.76,0,0
R401922,L200339,8,2026-06-21,,1,58
R401923,L200340,1,2025-09-30,8812.57,0,0
R401924,L200340,2,2025-10-30,8374.35,0,5
R401925,L200340,3,2025-11-30,9139.98,0,4
R401926,L200340,4,2025-12-30,8797.71,0,2
R401927,L200340,5,2026-01-30,8594.44,0,1
R401928,L200340,6,2026-02-28,8325.05,0,0
R401929,L200340,7,2026-03-30,8227.34,0,3
R401930,L200340,8,2026-04-30,8303.67,0,0
R401931,L200340,9,2026-05-30,8152.84,0,3
R401932,L200340,10,2026-06-30,,1,33
R401933,L200341,1,2026-06-29,34603.75,0,6
R401934,L200342,1,2025-10-23,2533.02,0,1
R401935,L200342,2,2025-11-23,2603.44,0,2
R401936,L200342,3,2025-12-23,2597.84,0,6
R401937,L200342,4,2026-01-23,2546.22,0,1
R401938,L200342,5,2026-02-23,2890.52,0,2
R401939,L200342,6,2026-03-23,2895.35,0,2
R401940,L200342,7,2026-04-23,2642.46,0,5
R401941,L200342,8,2026-05-23,2921.29,0,1
R401942,L200342,9,2026-06-23,2624.65,0,1
R401943,L200343,1,2026-04-13,1613.61,0,4
R401944,L200343,2,2026-05-13,1524.88,0,1
R401945,L200343,3,2026-06-13,1517.53,0,1
R401946,L200344,1,2025-10-18,4499.44,0,2
R401947,L200344,2,2025-11-18,5174.09,0,5
R401948,L200344,3,2025-12-18,5087.13,0,3
R401949,L200344,4,2026-01-18,4531.8,0,0
R401950,L200344,5,2026-02-18,5115.4,0,0
R401951,L200344,6,2026-03-18,4611.17,0,4
R401952,L200344,7,2026-04-18,4837.45,0,4
R401953,L200344,8,2026-05-18,4724.71,0,2
R401954,L200344,9,2026-06-18,5021.22,0,5
R401955,L200345,1,2026-05-22,1655.72,0,4
R401956,L200345,2,2026-06-22,1568.41,0,1
R401957,L200346,1,2025-08-25,11742.38,0,0
R401958,L200346,2,2025-09-25,12030.82,0,2
R401959,L200346,3,2025-10-25,12398.51,0,4
R401960,L200346,4,2025-11-25,12902.77,0,0
R401961,L200346,5,2025-12-25,13089.7,0,2
R401962,L200346,6,2026-01-25,11584.8,0,1
R401963,L200346,7,2026-02-25,12197.44,0,2
R401964,L200346,8,2026-03-25,11934.54,0,3
R401965,L200346,9,2026-04-25,12762.25,0,4
R401966,L200346,10,2026-05-25,12672.97,0,5
R401967,L200346,11,2026-06-25,13443.76,0,0
R401968,L200347,1,2026-01-07,1532.62,0,3
R401969,L200347,2,2026-02-07,,1,45
R401970,L200347,3,2026-03-07,1517.24,0,4
R401971,L200347,4,2026-04-07,1474.96,0,0
R401972,L200347,5,2026-05-07,1557.28,0,6
R401973,L200347,6,2026-06-07,1520.93,0,3
R401974,L200348,1,2026-05-21,2663.32,0,2
R401975,L200348,2,2026-06-21,2527.64,0,2
R401976,L200349,1,2026-01-21,630.63,0,2
R401977,L200349,2,2026-02-21,695.71,0,2
R401978,L200349,3,2026-03-21,665.1,0,0
R401979,L200349,4,2026-04-21,695.4,0,2
R401980,L200349,5,2026-05-21,626.47,0,5
R401981,L200349,6,2026-06-21,711.98,0,2
R401982,L200350,1,2025-12-21,65808.86,0,1
R401983,L200350,2,2026-01-21,71151.69,0,6
R401984,L200350,3,2026-02-21,62718.43,0,1
R401985,L200350,4,2026-03-21,69885.79,0,6
R401986,L200350,5,2026-04-21,68283.17,0,0
R401987,L200350,6,2026-05-21,64682.56,0,4
R401988,L200350,7,2026-06-21,67280.41,0,0
R401989,L200351,1,2026-07-06,2065.64,0,5
R401990,L200352,1,2026-06-28,92899.18,0,6
R401991,L200353,1,2026-01-12,5377.86,0,4
R401992,L200353,2,2026-02-12,4788.45,0,2
R401993,L200353,3,2026-03-12,4844.07,0,5
R401994,L200353,4,2026-04-12,5182.79,0,0
R401995,L200353,5,2026-05-12,5256.54,0,4
R401996,L200353,6,2026-06-12,5038.2,0,6
R401997,L200354,1,2025-10-15,10479.73,0,3
R401998,L200354,2,2025-11-15,9945.35,0,1
R401999,L200354,3,2025-12-15,9793.49,0,5
R402000,L200354,4,2026-01-15,9813.68,0,3
R402001,L200354,5,2026-02-15,10014.81,0,1
R402002,L200354,6,2026-03-15,,1,86
R402003,L200354,7,2026-04-15,10592.37,0,2
R402004,L200354,8,2026-05-15,,1,78
R402005,L200354,9,2026-06-15,10675.87,0,0
R402006,L200355,1,2025-08-02,12330.21,0,2
R402007,L200355,2,2025-09-02,11001.63,0,0
R402008,L200355,3,2025-10-02,12817.05,0,4
R402009,L200355,4,2025-11-02,12641.83,0,4
R402010,L200355,5,2025-12-02,11965.78,0,3
R402011,L200355,6,2026-01-02,11993.09,0,4
R402012,L200355,7,2026-02-02,11108.08,0,0
R402013,L200355,8,2026-03-02,12337.99,0,1
R402014,L200355,9,2026-04-02,11161.42,0,4
R402015,L200355,10,2026-05-02,11768.09,0,5
R402016,L200355,11,2026-06-02,12431.42,0,3
R402017,L200355,12,2026-07-02,11102.08,0,6
R402018,L200356,1,2025-10-21,4537.98,0,5
R402019,L200356,2,2025-11-21,4487.11,0,3
R402020,L200356,3,2025-12-21,4356.78,0,6
R402021,L200356,4,2026-01-21,4196.57,0,0
R402022,L200356,5,2026-02-21,,1,86
R402023,L200356,6,2026-03-21,4390.63,0,6
R402024,L200356,7,2026-04-21,4285.64,0,6
R402025,L200356,8,2026-05-21,4435.13,0,0
R402026,L200356,9,2026-06-21,4507.0,0,6
R402027,L200357,1,2026-02-27,4511.03,0,1
R402028,L200357,2,2026-03-27,4077.21,0,5
R402029,L200357,3,2026-04-27,4220.28,0,1
R402030,L200357,4,2026-05-27,4225.67,0,4
R402031,L200357,5,2026-06-27,4042.61,0,5
R402032,L200358,1,2026-06-05,40925.89,0,2
R402033,L200359,1,2026-04-28,1391.25,0,6
R402034,L200359,2,2026-05-28,1449.69,0,3
R402035,L200359,3,2026-06-28,1469.74,0,2
R402036,L200360,1,2025-11-30,7977.99,0,2
R402037,L200360,2,2025-12-30,,1,71
R402038,L200360,3,2026-01-30,7776.61,0,5
R402039,L200360,4,2026-02-28,8033.04,0,1
R402040,L200360,5,2026-03-30,8424.3,0,3
R402041,L200360,6,2026-04-30,8995.44,0,0
R402042,L200360,7,2026-05-30,8664.87,0,4
R402043,L200360,8,2026-06-30,8589.22,0,2
R402044,L200361,1,2026-01-20,,1,93
R402045,L200361,2,2026-02-20,,1,79
R402046,L200361,3,2026-03-20,15555.0,0,1
R402047,L200361,4,2026-04-20,16183.37,0,4
R402048,L200361,5,2026-05-20,14358.63,0,2
R402049,L200361,6,2026-06-20,15842.91,0,5
R402050,L200362,1,2026-05-02,61414.6,0,3
R402051,L200362,2,2026-06-02,66760.96,0,5
R402052,L200363,1,2025-11-26,,1,83
R402053,L200363,2,2025-12-26,1464.21,0,4
R402054,L200363,3,2026-01-26,1487.28,0,6
R402055,L200363,4,2026-02-26,1428.91,0,5
R402056,L200363,5,2026-03-26,1559.56,0,4
R402057,L200363,6,2026-04-26,1398.32,0,4
R402058,L200363,7,2026-05-26,,1,70
R402059,L200363,8,2026-06-26,1554.35,0,0
R402060,L200364,1,2026-02-07,265261.89,0,1
R402061,L200364,2,2026-03-07,263380.23,0,2
R402062,L200364,3,2026-04-07,300725.26,0,2
R402063,L200364,4,2026-05-07,287668.45,0,5
R402064,L200364,5,2026-06-07,266878.87,0,6
R402065,L200365,1,2025-09-19,9618.37,0,1
R402066,L200365,2,2025-10-19,9309.19,0,0
R402067,L200365,3,2025-11-19,9385.92,0,6
R402068,L200365,4,2025-12-19,9361.59,0,4
R402069,L200365,5,2026-01-19,,1,50
R402070,L200365,6,2026-02-19,9749.81,0,6
R402071,L200365,7,2026-03-19,9747.83,0,1
R402072,L200365,8,2026-04-19,9428.84,0,4
R402073,L200365,9,2026-05-19,,1,55
R402074,L200365,10,2026-06-19,9757.04,0,6
R402075,L200366,1,2025-11-10,35604.3,0,2
R402076,L200366,2,2025-12-10,39091.74,0,2
R402077,L200366,3,2026-01-10,40423.51,0,0
R402078,L200366,4,2026-02-10,,1,37
R402079,L200366,5,2026-03-10,38612.44,0,2
R402080,L200366,6,2026-04-10,36937.65,0,4
R402081,L200366,7,2026-05-10,39980.13,0,4
R402082,L200366,8,2026-06-10,40363.24,0,5
R402083,L200367,1,2025-10-30,3486.02,0,3
R402084,L200367,2,2025-11-30,3547.86,0,2
R402085,L200367,3,2025-12-30,3668.82,0,6
R402086,L200367,4,2026-01-30,3721.34,0,3
R402087,L200367,5,2026-02-28,3557.45,0,2
R402088,L200367,6,2026-03-30,3652.1,0,0
R402089,L200367,7,2026-04-30,3908.27,0,3
R402090,L200367,8,2026-05-30,3665.61,0,1
R402091,L200367,9,2026-06-30,3418.86,0,6
R402092,L200368,1,2025-08-02,5116.24,0,6
R402093,L200368,2,2025-09-02,4946.34,0,2
R402094,L200368,3,2025-10-02,5107.37,0,6
R402095,L200368,4,2025-11-02,4921.26,0,2
R402096,L200368,5,2025-12-02,,1,34
R402097,L200368,6,2026-01-02,4877.97,0,2
R402098,L200368,7,2026-02-02,5198.17,0,1
R402099,L200368,8,2026-03-02,4939.33,0,4
R402100,L200368,9,2026-04-02,5232.09,0,6
R402101,L200368,10,2026-05-02,4755.8,0,3
R402102,L200368,11,2026-06-02,5101.12,0,4
R402103,L200368,12,2026-07-02,4732.01,0,4
R402104,L200369,1,2025-10-02,5182.32,0,4
R402105,L200369,2,2025-11-02,5474.87,0,1
R402106,L200369,3,2025-12-02,5346.69,0,4
R402107,L200369,4,2026-01-02,5659.06,0,6
R402108,L200369,5,2026-02-02,5075.11,0,4
R402109,L200369,6,2026-03-02,5052.38,0,3
R402110,L200369,7,2026-04-02,5677.28,0,5
R402111,L200369,8,2026-05-02,5745.58,0,4
R402112,L200369,9,2026-06-02,,1,51
R402113,L200369,10,2026-07-02,5645.14,0,4
R402114,L200370,1,2026-03-04,1508.77,0,3
R402115,L200370,2,2026-04-04,1494.35,0,2
R402116,L200370,3,2026-05-04,,1,65
R402117,L200370,4,2026-06-04,1390.83,0,4
R402118,L200371,1,2026-03-05,3094.9,0,3
R402119,L200371,2,2026-04-05,3452.09,0,3
R402120,L200371,3,2026-05-05,3445.75,0,2
R402121,L200371,4,2026-06-05,3190.43,0,0
R402122,L200372,1,2025-09-27,,1,44
R402123,L200372,2,2025-10-27,14394.63,0,3
R402124,L200372,3,2025-11-27,12805.51,0,5
R402125,L200372,4,2025-12-27,14466.65,0,3
R402126,L200372,5,2026-01-27,,1,81
R402127,L200372,6,2026-02-27,13726.01,0,0
R402128,L200372,7,2026-03-27,13823.62,0,4
R402129,L200372,8,2026-04-27,14579.27,0,0
R402130,L200372,9,2026-05-27,14133.01,0,3
R402131,L200372,10,2026-06-27,13483.93,0,0
R402132,L200373,1,2026-04-07,379.7,0,6
R402133,L200373,2,2026-05-07,385.7,0,5
R402134,L200373,3,2026-06-07,401.75,0,6
R402135,L200374,1,2025-10-16,8736.52,0,1
R402136,L200374,2,2025-11-16,8555.05,0,5
R402137,L200374,3,2025-12-16,7959.18,0,3
R402138,L200374,4,2026-01-16,9100.49,0,5
R402139,L200374,5,2026-02-16,,1,60
R402140,L200374,6,2026-03-16,8142.83,0,0
R402141,L200374,7,2026-04-16,8439.08,0,4
R402142,L200374,8,2026-05-16,7989.18,0,2
R402143,L200374,9,2026-06-16,8452.79,0,5
R402144,L200375,1,2026-02-03,,1,83
R402145,L200375,2,2026-03-03,1569.95,0,5
R402146,L200375,3,2026-04-03,1505.23,0,0
R402147,L200375,4,2026-05-03,1694.04,0,0
R402148,L200375,5,2026-06-03,1641.51,0,2
R402149,L200376,1,2026-01-23,11248.46,0,6
R402150,L200376,2,2026-02-23,11625.67,0,6
R402151,L200376,3,2026-03-23,12272.91,0,5
R402152,L200376,4,2026-04-23,12233.86,0,4
R402153,L200376,5,2026-05-23,12734.48,0,4
R402154,L200376,6,2026-06-23,11651.39,0,3
R402155,L200377,1,2025-11-22,4853.73,0,5
R402156,L200377,2,2025-12-22,4441.54,0,1
R402157,L200377,3,2026-01-22,5015.32,0,2
R402158,L200377,4,2026-02-22,4644.41,0,1
R402159,L200377,5,2026-03-22,4809.07,0,1
R402160,L200377,6,2026-04-22,4716.24,0,1
R402161,L200377,7,2026-05-22,5014.09,0,5
R402162,L200377,8,2026-06-22,4535.5,0,1
R402163,L200378,1,2025-08-24,1762.14,0,5
R402164,L200378,2,2025-09-24,1784.22,0,6
R402165,L200378,3,2025-10-24,1803.85,0,3
R402166,L200378,4,2025-11-24,1912.75,0,0
R402167,L200378,5,2025-12-24,1795.97,0,1
R402168,L200378,6,2026-01-24,1779.99,0,3
R402169,L200378,7,2026-02-24,1833.63,0,3
R402170,L200378,8,2026-03-24,1778.96,0,4
R402171,L200378,9,2026-04-24,1798.78,0,3
R402172,L200378,10,2026-05-24,1874.14,0,0
R402173,L200378,11,2026-06-24,1800.57,0,5
R402174,L200379,1,2026-05-14,,1,42
R402175,L200379,2,2026-06-14,9754.89,0,3
R402176,L200380,1,2025-11-16,4425.63,0,3
R402177,L200380,2,2025-12-16,5116.03,0,0
R402178,L200380,3,2026-01-16,,1,70
R402179,L200380,4,2026-02-16,4801.01,0,0
R402180,L200380,5,2026-03-16,4703.51,0,2
R402181,L200380,6,2026-04-16,4559.01,0,5
R402182,L200380,7,2026-05-16,4610.68,0,0
R402183,L200380,8,2026-06-16,5114.55,0,4
R402184,L200381,1,2026-06-13,,1,72
R402185,L200382,1,2026-05-20,187.34,0,5
R402186,L200382,2,2026-06-20,,1,33
R402187,L200383,1,2025-10-08,3367.52,0,2
R402188,L200383,2,2025-11-08,3458.45,0,6
R402189,L200383,3,2025-12-08,3461.37,0,4
R402190,L200383,4,2026-01-08,3327.79,0,5
R402191,L200383,5,2026-02-08,3582.47,0,1
R402192,L200383,6,2026-03-08,3666.25,0,0
R402193,L200383,7,2026-04-08,3488.12,0,6
R402194,L200383,8,2026-05-08,3276.93,0,4
R402195,L200383,9,2026-06-08,3743.13,0,3
R402196,L200384,1,2026-06-08,2229.28,0,2
R402197,L200385,1,2025-09-17,787.14,0,5
R402198,L200385,2,2025-10-17,,1,39
R402199,L200385,3,2025-11-17,725.33,0,4
R402200,L200385,4,2025-12-17,814.3,0,5
R402201,L200385,5,2026-01-17,762.73,0,1
R402202,L200385,6,2026-02-17,739.08,0,3
R402203,L200385,7,2026-03-17,786.73,0,3
R402204,L200385,8,2026-04-17,812.99,0,1
R402205,L200385,9,2026-05-17,809.94,0,6
R402206,L200385,10,2026-06-17,777.16,0,6
R402207,L200386,1,2026-07-21,3266.89,0,6
R402208,L200387,1,2026-01-10,1772.08,0,5
R402209,L200387,2,2026-02-10,1745.37,0,6
R402210,L200387,3,2026-03-10,1657.09,0,4
R402211,L200387,4,2026-04-10,1792.1,0,3
R402212,L200387,5,2026-05-10,1633.77,0,4
R402213,L200387,6,2026-06-10,1714.52,0,5
R402214,L200388,1,2026-07-24,21669.73,0,5
R402215,L200389,1,2026-03-17,2414.17,0,4
R402216,L200389,2,2026-04-17,2395.65,0,4
R402217,L200389,3,2026-05-17,2374.5,0,2
R402218,L200389,4,2026-06-17,2206.47,0,3
R402219,L200390,1,2026-07-14,5841.26,0,4
R402220,L200391,1,2025-11-08,27537.63,0,2
R402221,L200391,2,2025-12-08,28825.09,0,3
R402222,L200391,3,2026-01-08,27415.1,0,4
R402223,L200391,4,2026-02-08,28004.31,0,3
R402224,L200391,5,2026-03-08,25114.91,0,1
R402225,L200391,6,2026-04-08,25106.43,0,1
R402226,L200391,7,2026-05-08,28721.09,0,1
R402227,L200391,8,2026-06-08,25026.36,0,0
R402228,L200392,1,2025-11-30,473.32,0,2
R402229,L200392,2,2025-12-31,488.72,0,3
R402230,L200392,3,2026-01-31,524.53,0,1
R402231,L200392,4,2026-02-28,534.02,0,5
R402232,L200392,5,2026-03-31,482.3,0,5
R402233,L200392,6,2026-04-30,472.91,0,5
R402234,L200392,7,2026-05-31,464.9,0,2
R402235,L200392,8,2026-06-30,528.0,0,4
R402236,L200393,1,2025-08-19,6532.13,0,6
R402237,L200393,2,2025-09-19,6803.21,0,6
R402238,L200393,3,2025-10-19,6772.15,0,5
R402239,L200393,4,2025-11-19,,1,81
R402240,L200393,5,2025-12-19,,1,63
R402241,L200393,6,2026-01-19,6386.45,0,4
R402242,L200393,7,2026-02-19,6086.38,0,0
R402243,L200393,8,2026-03-19,6531.52,0,4
R402244,L200393,9,2026-04-19,6310.44,0,4
R402245,L200393,10,2026-05-19,6422.08,0,0
R402246,L200393,11,2026-06-19,6595.18,0,0
R402247,L200394,1,2026-07-15,26147.34,0,6
R402248,L200395,1,2025-11-09,,1,34
R402249,L200395,2,2025-12-09,3393.61,0,3
R402250,L200395,3,2026-01-09,3747.79,0,0
R402251,L200395,4,2026-02-09,,1,60
R402252,L200395,5,2026-03-09,3550.6,0,0
R402253,L200395,6,2026-04-09,3457.79,0,1
R402254,L200395,7,2026-05-09,3529.85,0,4
R402255,L200395,8,2026-06-09,,1,35
R402256,L200396,1,2026-07-09,6492.96,0,6
R402257,L200397,1,2025-09-24,80653.08,0,5
R402258,L200397,2,2025-10-24,83692.01,0,5
R402259,L200397,3,2025-11-24,86677.7,0,1
R402260,L200397,4,2025-12-24,,1,94
R402261,L200397,5,2026-01-24,82518.62,0,1
R402262,L200397,6,2026-02-24,,1,58
R402263,L200397,7,2026-03-24,77992.23,0,3
R402264,L200397,8,2026-04-24,86068.39,0,0
R402265,L200397,9,2026-05-24,84706.06,0,2
R402266,L200397,10,2026-06-24,82668.36,0,2
R402267,L200398,1,2025-08-11,,1,45
R402268,L200398,2,2025-09-11,63775.84,0,0
R402269,L200398,3,2025-10-11,56678.16,0,4
R402270,L200398,4,2025-11-11,,1,33
R402271,L200398,5,2025-12-11,58787.35,0,6
R402272,L200398,6,2026-01-11,61285.07,0,3
R402273,L200398,7,2026-02-11,64119.29,0,3
R402274,L200398,8,2026-03-11,57090.93,0,0
R402275,L200398,9,2026-04-11,59873.34,0,3
R402276,L200398,10,2026-05-11,64310.1,0,6
R402277,L200398,11,2026-06-11,62904.59,0,2
R402278,L200399,1,2025-11-23,367.29,0,1
R402279,L200399,2,2025-12-23,404.04,0,6
R402280,L200399,3,2026-01-23,412.14,0,5
R402281,L200399,4,2026-02-23,364.82,0,1
R402282,L200399,5,2026-03-23,395.78,0,0
R402283,L200399,6,2026-04-23,377.93,0,6
R402284,L200399,7,2026-05-23,372.57,0,5
R402285,L200399,8,2026-06-23,405.33,0,1
R402286,L200400,1,2025-09-02,1416.9,0,3
R402287,L200400,2,2025-10-02,,1,52
R402288,L200400,3,2025-11-02,1450.63,0,2
R402289,L200400,4,2025-12-02,,1,68
R402290,L200400,5,2026-01-02,1372.25,0,1
R402291,L200400,6,2026-02-02,1325.92,0,1
R402292,L200400,7,2026-03-02,1484.99,0,3
R402293,L200400,8,2026-04-02,,1,82
R402294,L200400,9,2026-05-02,,1,39
R402295,L200400,10,2026-06-02,,1,89
R402296,L200400,11,2026-07-02,1344.18,0,3
R402297,L200401,1,2026-02-18,7498.87,0,6
R402298,L200401,2,2026-03-18,7459.15,0,2
R402299,L200401,3,2026-04-18,7541.22,0,3
R402300,L200401,4,2026-05-18,7107.64,0,5
R402301,L200401,5,2026-06-18,7000.25,0,0
R402302,L200402,1,2026-04-12,7449.34,0,2
R402303,L200402,2,2026-05-12,7201.95,0,3
R402304,L200402,3,2026-06-12,7251.84,0,1
R402305,L200403,1,2025-09-22,14191.06,0,6
R402306,L200403,2,2025-10-22,14063.24,0,3
R402307,L200403,3,2025-11-22,,1,84
R402308,L200403,4,2025-12-22,14337.71,0,5
R402309,L200403,5,2026-01-22,13118.18,0,3
R402310,L200403,6,2026-02-22,14379.24,0,5
R402311,L200403,7,2026-03-22,14332.67,0,3
R402312,L200403,8,2026-04-22,14185.31,0,0
R402313,L200403,9,2026-05-22,13182.61,0,3
R402314,L200403,10,2026-06-22,12780.72,0,0
R402315,L200404,1,2026-02-10,3888.49,0,5
R402316,L200404,2,2026-03-10,4127.35,0,3
R402317,L200404,3,2026-04-10,3894.92,0,3
R402318,L200404,4,2026-05-10,3964.5,0,5
R402319,L200404,5,2026-06-10,4245.43,0,5
R402320,L200405,1,2025-10-08,4347.21,0,6
R402321,L200405,2,2025-11-08,4070.72,0,5
R402322,L200405,3,2025-12-08,4407.35,0,2
R402323,L200405,4,2026-01-08,3978.72,0,4
R402324,L200405,5,2026-02-08,4012.77,0,3
R402325,L200405,6,2026-03-08,3973.26,0,4
R402326,L200405,7,2026-04-08,4409.83,0,4
R402327,L200405,8,2026-05-08,4177.89,0,6
R402328,L200405,9,2026-06-08,,1,74
R402329,L200406,1,2026-06-06,,1,48
R402330,L200407,1,2026-04-17,,1,82
R402331,L200407,2,2026-05-17,3130.48,0,5
R402332,L200407,3,2026-06-17,2854.61,0,1
R402333,L200408,1,2026-05-01,25447.22,0,1
R402334,L200408,2,2026-06-01,27161.17,0,0
R402335,L200408,3,2026-07-01,27237.34,0,6
R402336,L200409,1,2026-06-05,1164.07,0,6
R402337,L200410,1,2026-07-21,5129.64,0,0
R402338,L200411,1,2025-12-19,1857.34,0,4
R402339,L200411,2,2026-01-19,2018.73,0,6
R402340,L200411,3,2026-02-19,2041.5,0,6
R402341,L200411,4,2026-03-19,1848.62,0,6
R402342,L200411,5,2026-04-19,1898.53,0,6
R402343,L200411,6,2026-05-19,2098.78,0,5
R402344,L200411,7,2026-06-19,2111.43,0,4
R402345,L200412,1,2025-10-06,3041.42,0,5
R402346,L200412,2,2025-11-06,2798.76,0,2
R402347,L200412,3,2025-12-06,2957.75,0,3
R402348,L200412,4,2026-01-06,3169.3,0,2
R402349,L200412,5,2026-02-06,3090.07,0,0
R402350,L200412,6,2026-03-06,,1,71
R402351,L200412,7,2026-04-06,3119.08,0,3
R402352,L200412,8,2026-05-06,2959.05,0,1
R402353,L200412,9,2026-06-06,,1,32
R402354,L200413,1,2026-06-14,9607.43,0,2
R402355,L200414,1,2026-05-30,3216.07,0,0
