transaction_id,transaction_date,customer_id,loan_id,age,gender,city,state,employment_type,monthly_income,customer_segment,credit_score,bureau_accounts,active_accounts,overdue_accounts,total_bureau_loan_amount,credit_utilization,loan_type,loan_amount,tenure_months,interest_rate,loan_status,disbursement_date,emi_amount,days_past_due,emi_paid,emi_missed,late_payment_count,principal_outstanding,interest_paid,penalty_amount,recovery_amount,profit_amount,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T301091,2025-09-01,C100609,L200446,40.0,Male,Rohini,Delhi,Business Owner,137500.0,Affluent,765.0,4,2,0,637100.0,0.307,Personal,280467.52,18.0,14.53,Active,2026-06-05,17434.93,1.0,1.0,0.0,2.0,269134.81,11201.94,0.0,927.08,-10031.35,Credit,1707.88,IMPS,Healthcare,Successful
T301934,2025-09-01,C100187,L200741,29.0,Female,Ahmedabad,Gujarat,Salaried,58200.0,Mass,780.0,9,5,0,702600.0,0.267,Consumer Durable,60293.64,18.0,16.8,Delinquent,2025-11-25,3812.68,4.0,7.0,0.0,0.0,42945.94,17147.53,0.0,849.71,10496.94,Debit,10709.88,UPI,Groceries,Successful
T300541,2025-09-02,C100154,L201164,43.0,Female,Vadodara,Gujarat,Self-employed,124100.0,Mass,815.0,5,3,0,484600.0,0.34,Business,621795.29,48.0,13.61,Closed,2025-12-10,16870.08,2.0,6.0,0.0,0.0,556001.98,65034.16,0.0,955.86,18148.53,Debit,1077.08,UPI,Healthcare,Successful
T301941,2025-09-02,C100558,,38.0,Female,Rohini,Delhi,Self-employed,104700.0,Mass Affluent,664.0,5,2,0,1038600.0,0.572,,,,,,,,,,,,,,,,,Debit,1042.02,UPI,Shopping,Successful
T300619,2025-09-02,C100590,L201497,30.0,Female,Chennai,Tamil Nadu,Salaried,52500.0,Mass,742.0,5,2,0,271700.0,0.277,Consumer Durable,55812.47,12.0,17.77,Active,2025-07-18,5110.78,5.0,11.0,0.0,0.0,19270.4,36120.43,0.0,617.99,35645.64,Debit,18780.43,NEFT,Utilities,Successful
T301837,2025-09-02,C100453,L200564,47.0,Female,Coimbatore,Tamil Nadu,Business Owner,61500.0,Mass,667.0,7,4,0,631300.0,0.245,Auto,240871.91,36.0,10.46,Delinquent,2026-05-19,7824.38,9.0,1.0,0.0,0.0,235786.06,5027.17,0.0,908.94,-8765.06,Credit,698.71,UPI,Travel,Successful
T301700,2025-09-02,C100448,L200974,35.0,Male,Hyderabad,Telangana,Self-employed,61900.0,Mass,682.0,6,3,0,203300.0,0.433,Business,144368.69,12.0,15.46,Active,2026-04-27,13061.83,5.0,2.0,0.0,0.0,127388.31,16784.45,0.0,538.38,8007.4,Debit,2844.41,IMPS,Utilities,Successful
T300947,2025-09-03,C100661,,62.0,Female,Rohini,Delhi,Salaried,73300.0,Affluent,705.0,6,5,0,1024400.0,0.342,,,,,,,,,,,,,,,,,Credit,582.17,IMPS,Shopping,Successful
T300563,2025-09-03,C100178,L200636,34.0,Male,Nizamabad,Telangana,Retired,43200.0,Mass,686.0,4,2,0,367600.0,0.38,Personal,61101.65,18.0,16.31,Closed,2025-10-16,3849.59,5.0,8.0,0.0,0.0,41083.78,19786.89,0.0,432.91,13010.17,Debit,2962.17,Net Banking,Travel,Successful
T301229,2025-09-03,C100253,L201975,37.0,Male,Rohini,Delhi,Salaried,47200.0,Mass,730.0,7,3,1,634400.0,0.229,Education,184030.3,36.0,9.66,Active,2026-02-12,5908.81,5.0,4.0,0.0,0.0,168667.4,15185.63,0.0,337.43,-1971.58,Credit,533.93,Net Banking,Education,Successful
T300251,2025-09-03,C100743,L201236,47.0,Female,Howrah,West Bengal,Contract,18000.0,Mass,705.0,2,2,0,224400.0,0.368,Business,173347.55,36.0,16.15,Closed,2025-07-27,6107.23,0.0,11.0,0.0,0.0,129680.85,43162.85,0.0,338.43,28957.34,Debit,1198.78,UPI,Groceries,Successful
T300890,2025-09-03,C100658,L201509,49.0,Male,Pune,Maharashtra,Salaried,69800.0,Mass Affluent,771.0,8,4,1,903600.0,0.205,Home,526287.77,180.0,7.0,Active,2026-05-26,4730.42,7.0,1.0,0.0,0.0,523212.99,3039.3,0.0,564.5,-41135.22,Debit,342.93,NEFT,Restaurants,Successful
T301161,2025-09-04,C100146,L201101,60.0,Male,Ahmedabad,Gujarat,Salaried,85900.0,Mass,612.0,4,4,0,748900.0,0.446,Personal,99432.28,18.0,18.24,Delinquent,2025-08-06,6355.74,60.0,6.0,4.0,5.0,74644.91,24501.36,1894.84,846.77,21684.23,Credit,2881.05,NEFT,Shopping,Successful
T300216,2025-09-04,C100616,L200276,22.0,Male,Pune,Maharashtra,Business Owner,194700.0,Affluent,750.0,4,3,0,2030100.0,0.387,Business,1241098.13,60.0,16.17,Active,2025-10-05,30293.31,5.0,8.0,0.0,0.0,1083572.9,155707.63,0.0,607.34,67664.97,Debit,287.36,NEFT,Groceries,Successful
T301138,2025-09-04,C100599,L200395,45.0,Male,Nagpur,Maharashtra,Retired,30300.0,Mass Affluent,702.0,4,4,0,374600.0,0.181,Personal,26532.24,12.0,16.0,Delinquent,2025-11-04,2407.29,12.0,6.0,1.0,1.0,17143.8,9280.11,210.96,796.45,5261.71,Debit,634.31,UPI,Healthcare,Successful
T300095,2025-09-04,C100183,L201894,40.0,Female,Kolkata,West Bengal,Self-employed,34200.0,Affluent,716.0,7,3,0,106100.0,0.429,Auto,86195.73,60.0,11.07,Closed,2025-10-11,1877.11,6.0,8.0,0.0,0.0,76434.73,9648.37,0.0,300.72,6482.12,Debit,2623.35,NEFT,Utilities,Successful
T301838,2025-09-04,C100001,L200550,45.0,Male,Kolkata,West Bengal,Business Owner,129900.0,Affluent,,2,2,1,740900.0,0.362,Business,766649.59,36.0,17.07,Active,2026-03-24,27359.86,4.0,3.0,0.0,0.0,713297.85,52736.14,0.0,172.7,-7576.98,Credit,31709.91,NEFT,Education,Successful
T300219,2025-09-04,C100732,L201354,27.0,Male,Nagpur,Maharashtra,Salaried,122400.0,Mass,730.0,2,2,0,848400.0,0.615,Business,641498.54,48.0,17.23,Closed,2025-07-03,18586.89,6.0,12.0,0.0,0.0,496520.8,143304.92,0.0,927.13,104352.07,Debit,3408.67,UPI,Utilities,Failed
T301176,2025-09-04,C100625,,39.0,Other,Warangal,Telangana,Retired,68600.0,Mass,761.0,8,2,0,629100.0,0.254,,,,,,,,,,,,,,,,,Debit,541.66,NEFT,Healthcare,Successful
T300357,2025-09-04,C100541,L201232,30.0,Male,Mysuru,Karnataka,Retired,58000.0,Mass,799.0,2,2,0,224300.0,0.312,Auto,177115.64,36.0,7.74,Active,2025-09-22,5528.94,1.0,9.0,0.0,0.0,144771.33,31971.1,0.0,936.18,23829.23,Debit,843.08,IMPS,Utilities,Successful
T300587,2025-09-04,C100671,L200289,26.0,Male,Mumbai,Maharashtra,Salaried,100100.0,SME,662.0,8,2,1,1058900.0,0.037,Personal,150489.49,36.0,16.03,Closed,2025-11-07,5292.99,15.0,6.0,1.0,1.0,129846.82,20404.49,500.82,82.17,6800.51,Debit,871.81,NEFT,Groceries,Successful
T301848,2025-09-04,C100490,,39.0,Female,Mysuru,Karnataka,Self-employed,43700.0,Mass Affluent,651.0,7,2,0,272800.0,0.292,,,,,,,,,,,,,,,,,Debit,7184.99,UPI,Shopping,Successful
T301773,2025-09-05,C100548,L200140,39.0,Male,Siliguri,West Bengal,Salaried,60300.0,Mass,593.0,2,2,1,607800.0,0.463,Personal,71150.22,24.0,18.31,Active,2025-07-23,3562.78,27.0,8.0,3.0,3.0,52623.78,18312.67,846.29,374.76,12225.69,Credit,2259.03,NEFT,Travel,Successful
T300338,2025-09-05,C100589,L200820,34.0,Female,Howrah,West Bengal,Salaried,48000.0,Affluent,646.0,4,4,1,437400.0,0.236,Personal,53100.1,18.0,15.43,Active,2026-06-14,3323.39,4.0,1.0,0.0,0.0,50939.89,2135.28,0.0,658.66,-3281.16,Debit,879.61,Card,Utilities,Successful
T300066,2025-09-05,C100156,L202128,47.0,Female,New Delhi,Delhi,Self-employed,100900.0,Affluent,752.0,4,4,1,1083000.0,0.507,Auto,357991.45,72.0,8.25,Active,2026-02-09,6320.54,3.0,4.0,0.0,0.0,341558.05,16243.79,0.0,277.37,-12610.67,Debit,6020.73,NEFT,Groceries,Successful
T302194,2025-09-05,C100340,L200494,21.0,Female,Surat,Gujarat,Contract,43100.0,Mass Affluent,728.0,6,3,0,528200.0,0.159,Consumer Durable,83520.09,18.0,16.18,Active,2025-10-29,5256.88,8.0,8.0,0.0,1.0,56184.3,27020.38,0.0,260.95,23113.15,Credit,716.22,UPI,Groceries,Successful
T301079,2025-09-05,C100206,L200661,34.0,Female,Madurai,Tamil Nadu,Salaried,19300.0,Mass,667.0,8,2,0,146800.0,0.498,Consumer Durable,37857.43,18.0,18.57,Closed,2025-12-31,2425.82,1.0,6.0,0.0,1.0,28396.72,9351.54,0.0,827.94,7787.73,Debit,1325.23,UPI,Travel,Failed
T300984,2025-09-05,C100502,L201592,52.0,Male,Mysuru,Karnataka,Contract,53900.0,Mass Affluent,686.0,7,1,0,306800.0,0.121,Personal,136565.22,18.0,16.46,Closed,2025-08-14,8613.72,1.0,10.0,0.0,0.0,80576.02,55343.17,0.0,220.2,49506.27,Debit,1346.98,UPI,Shopping,Reversed
T302073,2025-09-05,C100227,L200808,30.0,Male,Dwarka,Delhi,Salaried,86100.0,SME,736.0,5,1,0,611100.0,0.273,Education,596182.77,60.0,9.43,Active,2025-12-13,12500.56,0.0,6.0,0.0,0.0,547430.57,48189.67,0.0,269.22,2770.92,Credit,1606.84,Card,Education,Successful
T300623,2025-09-06,C100667,L200698,32.0,Male,New Delhi,Delhi,Business Owner,111800.0,Mass Affluent,574.0,7,2,2,352300.0,0.244,Business,389865.22,48.0,19.69,Active,2026-02-11,11799.44,21.0,2.0,2.0,3.0,374525.94,15162.28,1291.23,203.88,-15040.69,Credit,1453.69,Card,Utilities,Successful
T301681,2025-09-06,C100090,L200091,37.0,Male,Mangaluru,Karnataka,Self-employed,47600.0,Mass Affluent,693.0,5,4,0,233500.0,0.449,Home,400447.42,120.0,9.63,Active,2025-08-29,5210.24,8.0,10.0,0.0,0.0,366580.88,33475.77,0.0,171.89,3862.3,Debit,1230.15,Net Banking,Shopping,Successful
T300450,2025-09-06,C100200,L201031,43.0,Male,Ahmedabad,Gujarat,Salaried,43000.0,Mass,609.0,4,1,2,223700.0,0.504,Business,310789.33,24.0,18.65,Active,2025-11-29,15613.66,7.0,7.0,0.0,0.0,239747.17,70222.45,0.0,427.85,48251.3,Credit,1010.79,NEFT,Shopping,Successful
T300555,2025-09-06,C100650,L201195,35.0,Female,Bengaluru,Karnataka,Salaried,63600.0,Mass,805.0,4,2,0,841300.0,0.391,Personal,121654.44,12.0,10.98,Active,2025-11-07,10750.89,1.0,7.0,0.0,0.0,72737.91,48352.11,0.0,794.78,43213.88,Debit,1794.21,UPI,Shopping,Successful
T301644,2025-09-06,C100334,L200310,31.0,Female,Siliguri,West Bengal,Contract,86500.0,Affluent,690.0,6,5,1,363700.0,0.47,Business,793645.17,60.0,16.93,Closed,2026-03-10,19694.27,9.0,3.0,0.0,0.0,755241.35,37960.7,0.0,716.24,-22541.2,Debit,595.96,NEFT,Shopping,Successful
T301083,2025-09-06,C100252,L200765,52.0,Male,Pune,Maharashtra,Contract,69600.0,Mass,599.0,9,5,2,716700.0,0.366,Personal,212647.83,12.0,17.67,Closed,2026-02-08,19462.17,15.0,3.0,1.0,1.0,174696.6,37513.33,574.98,987.18,29128.41,Debit,1157.27,IMPS,Healthcare,Successful
T301251,2025-09-06,C100608,L201510,39.0,Female,Mysuru,Karnataka,Salaried,36700.0,Mass,723.0,6,1,0,281700.0,0.312,Education,89768.36,60.0,9.56,Delinquent,2025-08-17,1887.94,9.0,10.0,0.0,1.0,77496.78,12129.99,0.0,342.04,5032.96,Debit,6743.64,Net Banking,Restaurants,Failed
T302044,2025-09-07,C100186,L200385,48.0,Male,Mysuru,Karnataka,Self-employed,70500.0,SME,672.0,6,2,0,547100.0,0.674,Personal,277762.51,36.0,14.55,Closed,2025-08-17,9567.63,0.0,10.0,0.0,0.0,215572.9,61472.03,0.0,550.59,42668.14,Credit,539.59,IMPS,Groceries,Successful
T300236,2025-09-07,C100409,L200578,46.0,Female,Hyderabad,Telangana,Salaried,84400.0,Mass,685.0,3,2,0,303600.0,0.06,Personal,100052.12,24.0,15.29,Active,2026-06-26,4864.99,4.0,1.0,0.0,1.0,96889.88,3125.76,0.0,221.16,-6909.31,Debit,1281.84,NEFT,Groceries,Successful
T301796,2025-09-07,C100590,L201497,30.0,Female,Chennai,Tamil Nadu,Salaried,52500.0,Mass,742.0,5,2,0,271700.0,0.277,Consumer Durable,55812.47,12.0,17.77,Active,2025-07-18,5110.78,5.0,11.0,0.0,0.0,19270.4,36120.43,0.0,617.99,35645.64,Credit,2492.94,NEFT,Groceries,Successful
T300379,2025-09-07,C100162,L201577,55.0,Male,Surat,Gujarat,Contract,64200.0,Mass Affluent,729.0,5,2,0,334300.0,0.174,Business,167349.63,48.0,16.09,Closed,2026-06-21,4750.45,7.0,1.0,0.0,0.0,164261.84,3052.17,0.0,62.21,-10417.97,Debit,314.12,UPI,Travel,Reversed
T301149,2025-09-08,C100149,L200590,33.0,Male,Nagpur,Maharashtra,Salaried,53300.0,Affluent,728.0,8,4,0,720700.0,0.302,Business,170414.8,36.0,15.17,Delinquent,2026-01-29,5921.68,27.0,4.0,1.0,2.0,155018.43,15218.72,337.55,415.32,4371.78,Debit,4424.33,UPI,Healthcare,Successful
T301076,2025-09-08,C100407,L200724,44.0,Female,Chennai,Tamil Nadu,Salaried,59100.0,Mass Affluent,747.0,3,3,0,511600.0,0.247,Personal,74862.34,24.0,13.91,Active,2026-02-26,3591.17,7.0,4.0,0.0,0.0,65525.29,9229.32,0.0,766.0,4452.27,Debit,1437.6,IMPS,Education,Successful
T300696,2025-09-09,C100612,L200643,38.0,Male,New Delhi,Delhi,Self-employed,112600.0,SME,680.0,1,1,0,1554900.0,0.195,Consumer Durable,126988.78,9.0,18.49,Active,2025-08-10,15219.07,2.0,10.0,0.0,0.0,28064.84,97782.51,0.0,337.12,93991.52,Credit,193.3,UPI,Restaurants,Successful
T300315,2025-09-09,C100150,L201151,50.0,Male,Surat,Gujarat,Salaried,69600.0,Mass,692.0,3,2,0,748400.0,0.409,Business,602205.72,48.0,16.66,Active,2026-06-29,17270.92,1.0,1.0,0.0,0.0,590979.62,11096.57,0.0,294.4,-36257.82,Debit,6477.67,Net Banking,Restaurants,Successful
T300636,2025-09-09,C100575,L200780,31.0,Male,Rohini,Delhi,Contract,45900.0,SME,758.0,10,3,0,614200.0,0.298,Personal,119333.38,24.0,14.0,Active,2025-11-29,5729.54,5.0,7.0,0.0,1.0,93263.97,25768.6,0.0,937.25,19318.78,Credit,3767.64,IMPS,Healthcare,Successful
T300795,2025-09-09,C100391,L201231,29.0,Male,Mumbai,Maharashtra,Self-employed,86600.0,Mass Affluent,609.0,5,3,3,852500.0,0.483,Education,267488.03,60.0,11.69,Closed,2025-09-03,5908.31,17.0,8.0,2.0,2.0,236764.84,30368.69,704.33,824.1,10293.53,Debit,1485.67,Net Banking,Education,Successful
T302046,2025-09-09,C100188,,22.0,Female,Ahmedabad,Gujarat,Salaried,81000.0,Mass,726.0,5,2,0,1133000.0,0.475,,,,,,,,,,,,,,,,,Debit,3142.98,UPI,Utilities,Successful
T300174,2025-09-09,C100762,L202085,50.0,Male,Siliguri,West Bengal,Salaried,193300.0,Mass Affluent,705.0,6,3,0,2319000.0,0.608,Auto,1038508.91,60.0,9.98,Active,2025-07-07,22055.03,6.0,11.0,0.0,0.0,880815.47,155873.9,0.0,801.78,87970.82,Debit,2604.78,NEFT,Restaurants,Successful
T300999,2025-09-09,C100271,L200942,31.0,Male,Mangaluru,Karnataka,Salaried,65200.0,Affluent,793.0,5,1,0,358600.0,0.476,Auto,536558.09,36.0,9.83,Delinquent,2025-08-17,17270.43,9.0,10.0,0.0,0.0,424300.31,110962.49,0.0,563.2,78081.78,Credit,1632.6,IMPS,Groceries,Successful
T300152,2025-09-09,C100349,L201126,42.0,Male,Madurai,Tamil Nadu,Self-employed,72100.0,Mass Affluent,794.0,6,2,0,307800.0,0.461,Business,628798.96,12.0,12.74,Active,2025-09-08,56085.94,5.0,9.0,0.0,0.0,300696.23,324316.93,0.0,587.54,301081.43,Debit,7958.98,UPI,Groceries,Reversed
T301704,2025-09-10,C100336,L200656,39.0,Female,Pune,Maharashtra,Self-employed,130100.0,Mass,810.0,10,2,0,1422400.0,0.354,Personal,199268.83,36.0,12.92,Active,2026-05-14,6706.48,8.0,1.0,0.0,0.0,194909.62,4308.91,0.0,815.67,-9728.94,Debit,3250.3,UPI,Travel,Successful
T301181,2025-09-10,C100648,L201609,61.0,Male,Chennai,Tamil Nadu,Self-employed,49800.0,Mass Affluent,712.0,5,1,0,510400.0,0.38,Personal,77353.92,24.0,15.34,Active,2025-08-28,3763.14,11.0,9.0,1.0,1.0,55339.55,21760.36,282.93,776.25,10031.16,Credit,17286.03,NEFT,Restaurants,Successful
T300523,2025-09-10,C100273,L200786,53.0,Male,Vadodara,Gujarat,Salaried,104900.0,Mass Affluent,850.0,4,2,1,1358300.0,0.19,Consumer Durable,128666.1,12.0,15.03,Closed,2026-04-29,11615.01,3.0,2.0,0.0,0.0,113566.59,14925.28,0.0,984.84,4270.04,Credit,2306.62,Card,Travel,Successful
T300832,2025-09-10,C100300,,62.0,Male,New Delhi,Delhi,Self-employed,78700.0,Mass,777.0,5,5,0,456400.0,0.272,,,,,,,,,,,,,,,,,Debit,5697.62,NEFT,Restaurants,Successful
T301650,2025-09-10,C100502,L201592,52.0,Male,Mysuru,Karnataka,Contract,53900.0,Mass Affluent,686.0,7,1,0,306800.0,0.121,Personal,136565.22,18.0,16.46,Closed,2025-08-14,8613.72,1.0,10.0,0.0,0.0,80576.02,55343.17,0.0,220.2,49506.27,Debit,676.15,Net Banking,Groceries,Successful
T300828,2025-09-10,C100504,L200148,40.0,Male,Siliguri,West Bengal,Self-employed,110600.0,Mass,738.0,8,2,0,1143600.0,0.125,Personal,183833.33,18.0,13.46,Delinquent,2026-03-06,11335.61,6.0,3.0,0.0,0.0,161728.89,21849.39,0.0,189.89,8078.9,Debit,5413.64,UPI,Restaurants,Successful
T301875,2025-09-11,C100149,L200590,33.0,Male,Nagpur,Maharashtra,Salaried,53300.0,Affluent,728.0,8,4,0,720700.0,0.302,Business,170414.8,36.0,15.17,Delinquent,2026-01-29,5921.68,27.0,4.0,1.0,2.0,155018.43,15218.72,337.55,415.32,4371.78,Debit,4266.7,UPI,Healthcare,Successful
T300628,2025-09-11,C100534,L201328,49.0,Male,Siliguri,West Bengal,Self-employed,65400.0,SME,714.0,5,3,0,820800.0,0.217,Education,395422.39,48.0,9.23,Active,2026-01-23,9883.34,0.0,5.0,0.0,0.0,363301.52,31750.24,0.0,537.65,1640.68,Debit,3629.21,Net Banking,Healthcare,Successful
T300561,2025-09-11,C100183,L201894,40.0,Female,Kolkata,West Bengal,Self-employed,34200.0,Affluent,716.0,7,3,0,106100.0,0.429,Auto,86195.73,60.0,11.07,Closed,2025-10-11,1877.11,6.0,8.0,0.0,0.0,76434.73,9648.37,0.0,300.72,6482.12,Debit,1192.83,IMPS,Healthcare,Failed
T301057,2025-09-11,C100063,L202147,21.0,Male,Surat,Gujarat,Self-employed,109800.0,Affluent,759.0,8,3,1,1324200.0,0.319,Consumer Durable,179802.51,18.0,16.09,Active,2025-10-03,11309.39,0.0,9.0,0.0,1.0,113642.56,65396.57,0.0,621.6,59553.97,Credit,3522.64,UPI,Shopping,Successful
T301086,2025-09-11,C100366,L200154,39.0,Male,Mangaluru,Karnataka,Salaried,56700.0,Affluent,701.0,7,1,1,293300.0,0.137,Personal,107152.74,36.0,14.35,Delinquent,2026-01-11,3680.47,24.0,4.0,1.0,2.0,97583.52,9458.8,741.82,618.79,3116.45,Debit,4896.09,UPI,Travel,Successful
T300313,2025-09-11,C100194,,46.0,Other,Bengaluru,Karnataka,Contract,68200.0,Mass,684.0,10,2,0,738400.0,0.338,,,,,,,,,,,,,,,,,Credit,1006.86,NEFT,Groceries,Reversed
T301551,2025-09-11,C100069,L201634,44.0,Male,Nagpur,Maharashtra,Salaried,177600.0,Mass,716.0,7,5,2,2311100.0,0.579,Personal,146756.57,12.0,14.46,Active,2025-09-20,13208.63,4.0,9.0,0.0,0.0,69486.06,76378.93,0.0,542.84,72238.42,Debit,5053.82,UPI,Restaurants,Successful
T301232,2025-09-12,C100768,L200648,36.0,Other,Bengaluru,Karnataka,Salaried,48500.0,Mass,684.0,4,3,1,222900.0,0.299,Personal,99187.58,18.0,16.26,Active,2025-11-04,6246.77,0.0,7.0,0.0,0.0,70764.76,28094.86,0.0,810.06,18892.74,Debit,319.39,Net Banking,Shopping,Successful
T301999,2025-09-12,C100709,L200654,31.0,Male,Mangaluru,Karnataka,Salaried,54100.0,Mass,674.0,3,2,1,545400.0,0.444,Personal,113821.23,24.0,15.83,Delinquent,2026-02-02,5563.8,52.0,2.0,2.0,2.0,106588.29,7149.48,416.36,714.61,-939.32,Debit,1804.74,Net Banking,Travel,Successful
T301643,2025-09-12,C100331,L200340,50.0,Female,Chennai,Tamil Nadu,Business Owner,91900.0,SME,782.0,4,2,0,322100.0,0.101,Education,218293.32,24.0,8.62,Active,2026-05-27,9934.66,7.0,1.0,0.0,0.0,211835.79,6383.02,0.0,281.36,-13612.93,Debit,7492.98,Card,Travel,Successful
T301247,2025-09-12,C100469,,46.0,Female,Madurai,Tamil Nadu,Salaried,76000.0,Mass Affluent,725.0,5,2,0,247200.0,0.153,,,,,,,,,,,,,,,,,Debit,385.61,UPI,Utilities,Failed
T301318,2025-09-12,C100159,,47.0,Male,Bengaluru,Karnataka,Business Owner,73000.0,Mass Affluent,781.0,4,3,0,489100.0,0.165,,,,,,,,,,,,,,,,,Credit,4862.51,NEFT,Education,Successful
T300772,2025-09-13,C100159,,47.0,Male,Bengaluru,Karnataka,Business Owner,73000.0,Mass Affluent,781.0,4,3,0,489100.0,0.165,,,,,,,,,,,,,,,,,Debit,5665.54,UPI,Restaurants,Successful
T302040,2025-09-13,C100174,L200963,21.0,Female,Dwarka,Delhi,Contract,68100.0,Affluent,732.0,6,3,0,762900.0,0.335,Business,468551.07,36.0,14.82,Delinquent,2025-07-17,16201.21,25.0,9.0,2.0,2.0,373774.02,93683.47,1263.0,12.88,67014.56,Debit,1722.43,IMPS,Shopping,Successful
T300744,2025-09-13,C100766,L200764,45.0,Female,Ahmedabad,Gujarat,Salaried,58200.0,Mass Affluent,787.0,5,2,1,790900.0,0.385,Personal,155002.52,36.0,12.57,Active,2025-12-05,5190.6,6.0,6.0,0.0,0.0,134759.17,20009.77,0.0,254.58,4917.92,Debit,770.9,UPI,Restaurants,Successful
T301641,2025-09-13,C100275,,32.0,Female,Chennai,Tamil Nadu,Business Owner,408100.0,Affluent,758.0,3,2,1,4406500.0,0.179,,,,,,,,,,,,,,,,,Debit,,IMPS,Healthcare,Reversed
T300044,2025-09-14,C100006,L201606,21.0,Female,Nizamabad,Telangana,Retired,29600.0,Mass,599.0,6,2,0,286200.0,0.299,Education,34248.28,36.0,10.88,Active,2026-05-23,1119.3,2.0,1.0,0.0,0.0,33520.74,719.15,0.0,291.3,393.11,Credit,1354.42,Card,Utilities,Successful
T300617,2025-09-14,C100102,L201153,34.0,Male,Mangaluru,Karnataka,Business Owner,112700.0,Mass,714.0,2,2,1,1527200.0,0.462,Auto,450306.16,48.0,10.11,Active,2025-08-06,11444.73,0.0,10.0,0.0,0.0,375915.41,73532.39,0.0,52.38,49641.38,Debit,1278.37,UPI,Healthcare,Successful
T300521,2025-09-14,C100748,L201603,31.0,Male,Chennai,Tamil Nadu,Salaried,145500.0,Affluent,724.0,5,5,0,1159400.0,0.204,Home,1829912.27,180.0,8.36,Closed,2026-06-19,17870.02,1.0,1.0,0.0,0.0,1818296.76,11481.49,0.0,126.14,-131271.75,Debit,3185.23,IMPS,Restaurants,Successful
T300968,2025-09-14,C100767,L201269,31.0,Male,Surat,Gujarat,Salaried,56400.0,Mass,752.0,5,3,0,336000.0,0.517,Personal,102074.53,24.0,13.46,Closed,2026-01-28,4874.89,4.0,5.0,0.0,0.0,86231.13,15660.59,0.0,83.47,9583.97,Debit,1267.8,UPI,Travel,Failed
T301466,2025-09-14,C100717,L200130,41.0,Male,Nagpur,Maharashtra,Self-employed,96500.0,Mass,781.0,6,2,1,352900.0,0.22,Auto,216698.43,36.0,7.69,Delinquent,2026-06-10,6759.59,5.0,1.0,0.0,1.0,212304.69,4343.04,0.0,270.95,-16050.54,Credit,681.17,UPI,Groceries,Successful
T300669,2025-09-14,C100753,L201044,46.0,Male,Vadodara,Gujarat,Salaried,32800.0,Mass,601.0,6,3,0,375600.0,0.573,Auto,196554.94,60.0,12.81,Active,2025-12-25,4453.13,4.0,6.0,0.0,0.0,179187.71,17166.83,0.0,228.95,4657.85,Debit,13553.81,IMPS,Restaurants,Successful
T300872,2025-09-15,C100633,L201035,36.0,Male,Ahmedabad,Gujarat,Salaried,42500.0,Mass,709.0,5,3,1,403500.0,0.217,Business,493706.81,48.0,16.09,Default,2026-01-01,14014.56,14.0,5.0,1.0,2.0,523631.07,86531.13,553.8,347511.86,79398.3,Debit,2551.1,UPI,Restaurants,Successful
T301669,2025-09-15,C100681,L200637,37.0,Male,Kolkata,West Bengal,Salaried,42100.0,Mass Affluent,609.0,6,2,1,312900.0,0.715,Business,237074.4,24.0,17.04,Default,2025-07-12,11726.05,165.0,3.0,8.0,8.0,265523.33,50825.07,2939.35,74125.54,37384.46,Credit,5929.72,Card,Healthcare,Successful
T300831,2025-09-16,C100573,L200259,25.0,Female,Dwarka,Delhi,Self-employed,121900.0,Mass,718.0,5,4,0,1030100.0,0.073,Personal,161199.74,24.0,15.3,Closed,2026-03-01,7839.03,8.0,4.0,0.0,0.0,140818.26,20146.31,0.0,735.98,10328.73,Debit,965.89,IMPS,Groceries,Successful
T300684,2025-09-16,C100309,L200353,36.0,Male,Nagpur,Maharashtra,Salaried,58700.0,SME,784.0,5,2,0,354200.0,0.194,Auto,391777.18,36.0,8.77,Active,2026-01-10,12416.51,2.0,5.0,0.0,0.0,351423.51,39888.05,0.0,166.38,10282.9,Debit,1742.74,UPI,Healthcare,Successful
T302160,2025-09-16,C100157,L201078,53.0,Female,Nagpur,Maharashtra,Salaried,80800.0,Affluent,579.0,6,4,3,769200.0,0.262,Home,483347.78,300.0,11.18,Default,2025-12-25,4800.39,67.0,3.0,3.0,3.0,541349.51,46302.11,812.93,265439.39,29913.83,Debit,29057.27,IMPS,Healthcare,Successful
T301940,2025-09-16,C100016,L200586,53.0,Female,Bengaluru,Karnataka,Salaried,75800.0,Affluent,662.0,3,2,1,799800.0,0.199,Personal,81672.23,18.0,15.71,Delinquent,2026-05-05,5122.44,7.0,1.0,0.0,0.0,78342.65,3291.17,0.0,931.97,-3315.21,Debit,11219.73,UPI,Shopping,Successful
T300119,2025-09-16,C100291,L201769,44.0,Male,Mumbai,Maharashtra,Contract,117100.0,Mass,719.0,6,2,0,1290200.0,0.233,Consumer Durable,89237.3,18.0,18.12,Active,2025-08-04,5698.96,1.0,11.0,0.0,0.0,48489.72,40277.41,0.0,591.01,37732.08,Debit,1631.84,Net Banking,Shopping,Successful
T301049,2025-09-16,C100275,,32.0,Female,Chennai,Tamil Nadu,Business Owner,408100.0,Affluent,758.0,3,2,1,4406500.0,0.179,,,,,,,,,,,,,,,,,Credit,3222.43,UPI,Restaurants,Successful
