transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T301461,C100274,2025-10-19,Credit,1265.16,Net Banking,Education,Successful
T301462,C100315,2025-10-25,Credit,5677.23,UPI,Groceries,Successful
T301463,C100722,2026-03-16,Debit,2896.04,UPI,Shopping,Successful
T301464,C100333,2026-03-16,Debit,2221.9,Net Banking,Groceries,Successful
T301465,C100726,2026-06-18,Debit,925.42,IMPS,Utilities,Successful
T301466,C100596,2026-03-02,Credit,2151.88,IMPS,Travel,Successful
T301467,C100149,2026-03-18,Debit,2833.44,IMPS,Shopping,Successful
T301468,C100069,2026-06-08,Debit,1626.5,IMPS,Education,Successful
T301469,C100392,2025-11-28,Debit,355.5,NEFT,Groceries,Failed
T301470,C100689,2025-07-10,Debit,2630.89,Card,Shopping,Successful
T301471,C100180,2026-05-18,Debit,5963.69,NEFT,Utilities,Successful
T301472,C100035,2025-07-27,Debit,754.59,Net Banking,Travel,Successful
T301473,C100361,2025-11-25,Credit,10411.34,UPI,Travel,Successful
T301474,C100356,2026-03-10,Debit,5159.69,NEFT,Education,Successful
T301475,C100474,2025-11-08,Debit,426.18,Net Banking,Utilities,Successful
T301476,C100708,2026-06-29,Debit,450.81,NEFT,Travel,Successful
T301477,C100594,2026-05-04,Credit,690.3,Net Banking,Healthcare,Successful
T301478,C100178,2025-08-11,Debit,1299.76,Net Banking,Education,Successful
T301479,C100351,2026-04-24,Debit,2302.29,Card,Travel,Successful
T301480,C100693,2026-04-29,Debit,1753.43,IMPS,Shopping,Successful
T301481,C100500,2025-07-23,Debit,15616.4,UPI,Restaurants,Successful
T301482,C100735,2025-11-17,Credit,17527.77,Net Banking,Shopping,Successful
T301483,C100408,2025-10-01,Credit,6730.19,NEFT,Travel,Successful
T301484,C100720,2026-01-16,Debit,7742.26,UPI,Healthcare,Successful
T301485,C100017,2025-09-15,Credit,3965.72,Card,Education,Successful
T301486,C100750,2026-02-18,Debit,9402.96,IMPS,Utilities,Successful
T301487,C100088,2026-05-22,Debit,4067.18,Net Banking,Shopping,Successful
T301488,C100259,2026-06-19,Debit,1736.01,Card,Education,Successful
T301489,C100609,2026-02-24,Debit,6872.66,Card,Shopping,Failed
T301490,C100386,2026-06-06,Debit,2882.01,Net Banking,Groceries,Successful
T301491,C100465,2025-09-19,Credit,629.96,NEFT,Travel,Successful
T301492,C100350,2026-01-28,Credit,576.27,Card,Shopping,Successful
T301493,C100596,2025-11-22,Credit,548.86,IMPS,Shopping,Successful
T301494,C100381,2026-04-26,Debit,1197.93,IMPS,Shopping,Successful
T301495,C100278,2025-12-06,Debit,711.43,Net Banking,Shopping,Successful
T301496,C100614,2026-04-24,Debit,1021.96,IMPS,Shopping,Successful
T301497,C100577,2026-01-09,Debit,4505.56,IMPS,Groceries,Reversed
T301498,C100262,2025-11-28,Credit,13378.32,IMPS,Utilities,Successful
T301499,C100005,2025-10-12,Debit,4461.31,UPI,Groceries,Successful
T301500,C100207,2026-06-22,Debit,13173.61,UPI,Utilities,Successful
T301501,C100569,2025-07-31,Credit,1496.92,Net Banking,Education,Successful
T301502,C100286,2026-06-26,Debit,1999.29,UPI,Healthcare,Successful
T301503,C100082,2026-01-02,Debit,3564.71,IMPS,Restaurants,Successful
T301504,C100326,2025-08-22,Debit,781.32,IMPS,Groceries,Successful
T301505,C100644,2026-02-09,Credit,5316.47,Card,Healthcare,Successful
T301506,C100479,2026-03-06,Debit,7092.62,Net Banking,Groceries,Successful
T301507,C100779,2025-07-30,Debit,4790.34,NEFT,Restaurants,Successful
T301508,C100693,2026-03-17,Debit,4055.75,Net Banking,Restaurants,Successful
T301509,C100339,2026-05-17,Credit,3333.35,NEFT,Travel,Successful
T301510,C100429,2026-04-13,Debit,2155.92,Card,Groceries,Successful
T301511,C100051,2025-12-18,Debit,101.8,Card,Education,Successful
T301512,C100046,2026-01-27,Credit,895.04,UPI,Utilities,Successful
T301513,C100440,2025-07-08,Debit,2534.03,NEFT,Utilities,Successful
T301514,C100268,2026-01-16,Debit,379.02,NEFT,Education,Successful
T301515,C100723,2026-03-20,Debit,7702.99,NEFT,Utilities,Successful
T301516,C100015,2026-03-12,Debit,393.34,UPI,Groceries,Successful
T301517,C100291,2026-05-19,Debit,4426.93,IMPS,Shopping,Successful
T301518,C100635,2025-12-20,Debit,5921.68,NEFT,Healthcare,Successful
T301519,C100179,2026-06-15,Debit,3052.27,IMPS,Education,Successful
T301520,C100294,2025-12-12,Debit,1777.84,IMPS,Restaurants,Successful
T301521,C100274,2025-07-22,Debit,17358.63,Card,Utilities,Successful
T301522,C100410,2026-01-28,Debit,4305.51,IMPS,Restaurants,Successful
T301523,C100653,2026-06-19,Debit,1584.5,NEFT,Groceries,Successful
T301524,C100576,2026-02-14,Credit,3669.74,Card,Restaurants,Successful
T301525,C100378,2026-02-26,Credit,1319.83,UPI,Education,Successful
T301526,C100095,2025-08-06,Credit,5787.64,IMPS,Healthcare,Successful
T301527,C100103,2025-11-26,Debit,4567.14,UPI,Travel,Successful
T301528,C100542,2025-10-24,Debit,4478.7,UPI,Education,Successful
T301529,C100497,2026-01-28,Credit,450.68,UPI,Utilities,Successful
T301530,C100338,2026-03-30,Debit,3118.34,UPI,Groceries,Successful
T301531,C100268,2026-04-20,Debit,1149.09,Net Banking,Education,Successful
T301532,C100537,2025-07-31,Debit,5504.23,Card,Shopping,Successful
T301533,C100068,2025-11-05,Debit,355.03,Net Banking,Utilities,Reversed
T301534,C100648,2025-10-31,Debit,1473.01,Card,Travel,Successful
T301535,C100055,2026-06-12,Credit,848.19,NEFT,Education,Successful
T301536,C100530,2025-11-17,Debit,12518.52,NEFT,Utilities,Successful
T301537,C100065,2025-08-26,Debit,4948.89,Card,Utilities,Successful
T301538,C100322,2025-08-02,Credit,2494.24,UPI,Groceries,Successful
T301539,C100099,2025-10-31,Debit,1233.43,Card,Utilities,Successful
T301540,C100522,2025-11-08,Debit,7518.82,NEFT,Travel,Successful
T301541,C100453,2026-06-14,Credit,816.08,Net Banking,Shopping,Failed
T301542,C100190,2026-05-14,Debit,6778.17,Card,Groceries,Successful
T301543,C100008,2025-11-07,Debit,3540.6,Card,Shopping,Successful
T301544,C100043,2026-03-13,Credit,2343.17,IMPS,Utilities,Successful
T301545,C100425,2025-08-18,Credit,953.38,UPI,Utilities,Successful
T301546,C100007,2026-05-19,Debit,1428.76,Card,Utilities,Successful
T301547,C100705,2026-03-13,Debit,719.95,NEFT,Restaurants,Successful
T301548,C100333,2025-10-02,Debit,2115.15,Net Banking,Education,Successful
T301549,C100416,2026-04-03,Debit,1567.68,IMPS,Restaurants,Successful
T301550,C100165,2026-06-17,Debit,726.61,Card,Education,Successful
T301551,C100169,2026-05-10,Credit,893.58,Net Banking,Healthcare,Successful
T301552,C100085,2026-02-26,Debit,16591.65,Net Banking,Groceries,Successful
T301553,C100675,2026-05-08,Debit,1502.44,UPI,Healthcare,Successful
T301554,C100232,2025-11-25,Debit,6132.66,Net Banking,Groceries,Successful
T301555,C100055,2025-11-01,Credit,1092.23,UPI,Utilities,Successful
T301556,C100357,2026-05-13,Credit,2064.57,Net Banking,Utilities,Successful
T301557,C100054,2025-07-25,Debit,997.92,Net Banking,Groceries,Successful
T301558,C100660,2026-04-23,Debit,3287.21,NEFT,Shopping,Successful
T301559,C100503,2025-12-02,Debit,1420.15,NEFT,Restaurants,Successful
T301560,C100268,2025-11-25,Credit,2632.53,Card,Restaurants,Successful
T301561,C100353,2025-10-05,Credit,1504.36,IMPS,Healthcare,Successful
T301562,C100458,2025-12-01,Credit,3476.74,IMPS,Shopping,Successful
T301563,C100535,2025-07-31,Debit,5734.02,IMPS,Education,Successful
T301564,C100267,2025-10-07,Credit,5552.18,Card,Utilities,Successful
T301565,C100304,2026-06-14,Debit,3624.31,Net Banking,Education,Successful
T301566,C100276,2025-09-28,Credit,325.42,NEFT,Shopping,Reversed
T301567,C100299,2025-07-27,Debit,2917.59,NEFT,Travel,Successful
T301568,C100458,2026-02-03,Debit,11505.08,UPI,Groceries,Successful
T301569,C100488,2025-08-31,Debit,1079.22,UPI,Education,Successful
T301570,C100781,2025-08-29,Debit,7083.96,IMPS,Travel,Successful
T301571,C100166,2025-09-07,Debit,1400.19,UPI,Groceries,Successful
T301572,C100623,2026-02-07,Debit,5857.09,NEFT,Education,Successful
T301573,C100790,2025-10-16,Credit,1309.97,Net Banking,Groceries,Successful
T301574,C100182,2026-01-18,Debit,374.49,NEFT,Travel,Successful
T301575,C100172,2025-07-04,Debit,1487.46,NEFT,Education,Successful
T301576,C100084,2025-07-07,Debit,3902.4,NEFT,Travel,Successful
T301577,C100529,2025-07-24,Debit,1082.78,UPI,Healthcare,Successful
T301578,C100100,2026-03-18,Debit,1231.4,UPI,Travel,Successful
T301579,C100141,2026-01-03,Debit,2260.84,IMPS,Restaurants,Successful
T301580,C100412,2026-06-21,Debit,1568.39,Net Banking,Travel,Successful
T301581,C100291,2025-09-06,Credit,2731.81,Card,Groceries,Successful
T301582,C100605,2025-10-19,Debit,2430.47,UPI,Groceries,Failed
T301583,C100169,2026-02-10,Credit,2541.5,Card,Groceries,Successful
T301584,C100714,2025-08-04,Debit,3032.68,NEFT,Healthcare,Reversed
T301585,C100454,2025-08-05,Debit,1304.16,IMPS,Utilities,Successful
T301586,C100511,2026-04-13,Credit,2720.78,Card,Travel,Successful
T301587,C100559,2025-10-16,Credit,1999.41,UPI,Restaurants,Successful
T301588,C100259,2026-05-02,Debit,2051.31,Net Banking,Education,Successful
T301589,C100241,2026-02-24,Debit,13382.49,NEFT,Education,Successful
T301590,C100642,2026-06-02,Credit,10909.84,Card,Groceries,Successful
T301591,C100410,2025-08-31,Debit,388.21,IMPS,Groceries,Successful
T301592,C100380,2026-05-03,Debit,2725.41,Net Banking,Healthcare,Reversed
T301593,C100434,2025-12-21,Debit,,Net Banking,Shopping,Successful
T301594,C100526,2025-11-22,Debit,2326.92,Card,Shopping,Successful
T301595,C100618,2025-11-11,Credit,391.29,Card,Groceries,Successful
T301596,C100298,2026-03-14,Debit,4075.75,Card,Groceries,Successful
T301597,C100301,2026-04-08,Debit,4317.06,Net Banking,Education,Successful
T301598,C100202,2025-10-01,Debit,1468.77,IMPS,Travel,Successful
T301599,C100695,2026-05-14,Debit,4949.41,IMPS,Utilities,Successful
T301600,C100589,2025-09-04,Credit,2383.37,IMPS,Travel,Successful
T301601,C100723,2025-07-06,Debit,4595.15,NEFT,Healthcare,Successful
T301602,C100216,2025-10-24,Debit,1504.9,Net Banking,Utilities,Successful
T301603,C100245,2025-09-14,Debit,3239.61,Card,Travel,Successful
T301604,C100327,2025-08-08,Debit,645.74,Card,Shopping,Successful
T301605,C100575,2025-11-09,Debit,1515.55,UPI,Groceries,Successful
T301606,C100269,2026-06-16,Debit,3465.59,Net Banking,Education,Successful
T301607,C100797,2025-07-07,Debit,3427.85,Net Banking,Utilities,Successful
T301608,C100166,2025-11-07,Credit,11958.72,Card,Travel,Successful
T301609,C100722,2026-02-01,Debit,1166.15,NEFT,Groceries,Successful
T301610,C100032,2026-06-24,Debit,1189.94,UPI,Shopping,Successful
T301611,C100048,2026-04-06,Debit,1191.44,Card,Education,Successful
T301612,C100701,2026-01-12,Credit,2066.49,Net Banking,Shopping,Successful
T301613,C100279,2026-04-06,Debit,3678.73,UPI,Groceries,Successful
T301614,C100700,2026-06-05,Credit,948.36,NEFT,Groceries,Successful
T301615,C100031,2026-02-10,Debit,12358.16,Net Banking,Healthcare,Successful
T301616,C100751,2025-10-06,Debit,5565.88,Card,Groceries,Successful
T301617,C100716,2025-10-29,Debit,3776.42,NEFT,Travel,Successful
T301618,C100593,2025-09-25,Debit,10652.24,IMPS,Restaurants,Successful
T301619,C100680,2026-01-15,Debit,1592.92,Card,Travel,Successful
T301620,C100295,2025-07-28,Credit,716.7,NEFT,Travel,Successful
T301621,C100743,2025-07-31,Debit,2618.21,UPI,Utilities,Successful
T301622,C100439,2026-05-10,Debit,2896.13,NEFT,Shopping,Successful
T301623,C100654,2025-12-28,Debit,1582.29,UPI,Utilities,Successful
T301624,C100442,2026-04-28,Debit,6405.89,Net Banking,Utilities,Successful
T301625,C100084,2026-04-20,Debit,1620.05,Net Banking,Healthcare,Failed
T301626,C100555,2026-05-27,Debit,1268.66,NEFT,Utilities,Successful
T301627,C100111,2026-06-08,Debit,4361.96,IMPS,Shopping,Successful
T301628,C100365,2025-09-19,Debit,9551.94,Card,Healthcare,Successful
T301629,C100604,2026-04-19,Debit,312.26,NEFT,Travel,Successful
T301630,C100404,2025-10-31,Debit,1366.38,Net Banking,Healthcare,Failed
T301631,C100750,2025-09-01,Credit,2663.31,NEFT,Restaurants,Failed
T301632,C100018,2026-04-15,Credit,1496.35,UPI,Utilities,Successful
T301633,C100598,2026-06-12,Debit,4987.21,Net Banking,Shopping,Failed
T301634,C100676,2025-10-02,Debit,1874.88,UPI,Restaurants,Successful
T301635,C100460,2025-10-26,Credit,3622.13,IMPS,Travel,Successful
T301636,C100662,2025-07-18,Debit,4642.69,Net Banking,Travel,Successful
T301637,C100631,2026-04-18,Debit,877.43,Net Banking,Shopping,Successful
T301638,C100315,2025-08-15,Credit,100.0,UPI,Education,Successful
T301639,C100744,2025-10-20,Debit,1044.08,Card,Shopping,Failed
T301640,C100411,2026-02-27,Debit,1667.82,Net Banking,Travel,Reversed
T301641,C100718,2025-11-17,Debit,11354.73,NEFT,Groceries,Failed
T301642,C100345,2025-12-31,Debit,802.61,NEFT,Utilities,Successful
T301643,C100495,2026-03-20,Debit,993.57,NEFT,Restaurants,Successful
T301644,C100550,2026-05-22,Debit,559.81,IMPS,Education,Successful
T301645,C100221,2025-10-24,Credit,453.15,NEFT,Restaurants,Successful
T301646,C100635,2025-07-09,Debit,3481.32,IMPS,Restaurants,Successful
T301647,C100568,2026-02-02,Debit,,Net Banking,Shopping,Successful
T301648,C100769,2025-10-02,Credit,304.29,IMPS,Utilities,Successful
T301649,C100625,2025-10-15,Credit,738.52,Card,Restaurants,Successful
T301650,C100780,2025-07-12,Debit,2825.49,Net Banking,Groceries,Reversed
T301651,C100583,2026-01-07,Credit,3477.92,NEFT,Groceries,Successful
T301652,C100518,2025-07-28,Debit,1032.21,IMPS,Utilities,Successful
T301653,C100456,2026-05-08,Credit,2589.79,UPI,Healthcare,Successful
T301654,C100124,2025-09-27,Debit,995.56,Net Banking,Groceries,Successful
T301655,C100002,2025-11-13,Debit,1297.19,IMPS,Utilities,Successful
T301656,C100116,2026-01-25,Credit,1486.75,UPI,Shopping,Successful
T301657,C100591,2025-07-20,Debit,3186.82,UPI,Groceries,Failed
T301658,C100757,2026-03-09,Debit,2194.16,Net Banking,Education,Successful
T301659,C100273,2025-10-30,Credit,731.44,NEFT,Healthcare,Successful
T301660,C100611,2025-09-17,Debit,5185.22,Net Banking,Education,Successful
T301661,C100679,2026-03-08,Debit,9076.08,UPI,Restaurants,Successful
T301662,C100063,2026-01-12,Debit,1425.2,NEFT,Restaurants,Successful
T301663,C100512,2025-08-25,Debit,,NEFT,Restaurants,Successful
T301664,C100357,2026-03-06,Debit,5724.38,Card,Restaurants,Successful
T301665,C100797,2025-11-13,Debit,1752.5,IMPS,Shopping,Successful
T301666,C100235,2026-01-22,Credit,1425.75,UPI,Groceries,Failed
T301667,C100551,2026-03-18,Debit,1437.88,Card,Healthcare,Successful
T301668,C100275,2025-11-21,Debit,3780.95,Card,Utilities,Successful
T301669,C100505,2025-09-04,Debit,457.58,IMPS,Restaurants,Successful
T301670,C100036,2026-01-04,Debit,1208.24,Net Banking,Utilities,Successful
T301671,C100492,2026-01-24,Debit,2891.07,NEFT,Shopping,Successful
T301672,C100228,2026-04-23,Debit,4733.47,Net Banking,Healthcare,Failed
T301673,C100406,2025-09-14,Credit,904.51,UPI,Groceries,Successful
T301674,C100644,2025-12-01,Debit,3973.61,Card,Education,Successful
T301675,C100253,2025-10-01,Credit,595.61,Net Banking,Healthcare,Successful
T301676,C100170,2025-07-13,Debit,1374.65,IMPS,Restaurants,Successful
T301677,C100277,2025-08-05,Debit,10270.37,IMPS,Education,Failed
T301678,C100025,2025-09-22,Debit,13746.43,UPI,Travel,Successful
T301679,C100664,2026-01-23,Debit,1292.57,UPI,Groceries,Successful
T301680,C100769,2025-12-18,Credit,465.48,Net Banking,Shopping,Successful
T301681,C100589,2025-12-08,Debit,2292.59,NEFT,Education,Successful
T301682,C100671,2026-04-27,Debit,1186.35,IMPS,Healthcare,Successful
T301683,C100012,2026-01-01,Debit,681.18,IMPS,Education,Successful
T301684,C100226,2026-01-28,Debit,8423.21,Card,Healthcare,Successful
T301685,C100307,2025-09-09,Debit,194.91,Card,Education,Successful
T301686,C100654,2026-05-06,Credit,3668.56,IMPS,Groceries,Successful
T301687,C100295,2026-06-04,Debit,573.62,UPI,Education,Successful
T301688,C100376,2026-04-20,Credit,11327.69,Card,Groceries,Successful
T301689,C100049,2026-04-22,Debit,262.43,NEFT,Groceries,Successful
T301690,C100454,2025-10-29,Debit,690.55,NEFT,Restaurants,Successful
T301691,C100664,2026-06-17,Debit,1944.34,UPI,Utilities,Successful
T301692,C100697,2026-01-01,Debit,2106.66,IMPS,Healthcare,Successful
T301693,C100483,2025-11-25,Debit,1263.9,UPI,Education,Successful
T301694,C100368,2026-05-09,Debit,566.51,NEFT,Healthcare,Successful
T301695,C100465,2026-05-05,Debit,2606.1,UPI,Groceries,Successful
T301696,C100650,2026-06-23,Debit,3765.63,NEFT,Groceries,Successful
T301697,C100435,2026-05-28,Debit,1490.86,Net Banking,Restaurants,Successful
T301698,C100541,2026-06-03,Debit,7256.57,Card,Education,Successful
T301699,C100409,2025-09-28,Debit,2815.21,Card,Restaurants,Failed
T301700,C100579,2025-11-24,Debit,2473.49,IMPS,Utilities,Successful
T301701,C100313,2026-04-04,Debit,1511.78,NEFT,Groceries,Successful
T301702,C100303,2025-12-25,Debit,2451.14,IMPS,Education,Successful
T301703,C100498,2025-09-26,Credit,5311.47,Card,Restaurants,Successful
T301704,C100240,2025-11-07,Debit,165.63,IMPS,Healthcare,Successful
T301705,C100137,2025-09-23,Debit,5378.58,NEFT,Education,Successful
T301706,C100720,2025-12-19,Debit,2020.78,NEFT,Shopping,Successful
T301707,C100347,2025-10-08,Credit,6626.73,NEFT,Restaurants,Successful
T301708,C100747,2025-08-23,Debit,3032.0,UPI,Healthcare,Successful
T301709,C100588,2026-02-20,Debit,2968.84,UPI,Education,Successful
T301710,C100427,2025-07-25,Debit,1557.68,Net Banking,Utilities,Successful
T301711,C100569,2025-10-06,Debit,2261.79,UPI,Utilities,Successful
T301712,C100696,2025-12-02,Debit,807.17,UPI,Healthcare,Successful
T301713,C100452,2025-11-18,Credit,2326.53,Net Banking,Restaurants,Successful
T301714,C100406,2025-09-27,Debit,2704.05,IMPS,Restaurants,Successful
T301715,C100212,2025-07-02,Debit,3602.93,IMPS,Shopping,Successful
T301716,C100377,2025-12-29,Debit,788.32,NEFT,Groceries,Successful
T301717,C100579,2026-03-23,Debit,1791.62,UPI,Groceries,Reversed
T301718,C100598,2026-01-13,Debit,544.76,Card,Shopping,Successful
T301719,C100489,2025-11-29,Credit,2500.18,UPI,Restaurants,Successful
T301720,C100381,2025-08-14,Debit,1389.0,UPI,Groceries,Successful
T301721,C100161,2025-08-15,Debit,1157.43,UPI,Healthcare,Successful
T301722,C100701,2026-06-14,Debit,581.46,Card,Shopping,Successful
T301723,C100033,2025-11-20,Debit,465.28,NEFT,Utilities,Successful
T301724,C100033,2025-11-09,Credit,1881.64,Card,Shopping,Successful
T301725,C100376,2025-08-06,Debit,3695.03,UPI,Education,Successful
T301726,C100411,2026-01-12,Debit,452.16,IMPS,Education,Failed
T301727,C100068,2026-05-07,Debit,2308.06,IMPS,Utilities,Failed
T301728,C100598,2025-09-15,Credit,,IMPS,Shopping,Reversed
T301729,C100622,2025-09-14,Debit,719.03,Card,Education,Successful
T301730,C100108,2026-05-21,Credit,3643.72,NEFT,Groceries,Failed
T301731,C100024,2025-12-31,Debit,763.24,Card,Travel,Successful
T301732,C100403,2026-04-01,Debit,8850.54,Card,Shopping,Successful
T301733,C100353,2026-03-09,Credit,534.26,NEFT,Education,Successful
T301734,C100504,2025-08-28,Debit,3177.32,NEFT,Shopping,Successful
T301735,C100585,2025-11-15,Debit,5237.65,NEFT,Groceries,Successful
T301736,C100164,2025-10-17,Credit,2592.16,UPI,Travel,Successful
T301737,C100510,2026-03-29,Credit,1455.89,NEFT,Groceries,Successful
T301738,C100195,2026-04-06,Debit,628.3,Net Banking,Healthcare,Successful
T301739,C100030,2026-01-03,Credit,3410.59,UPI,Shopping,Successful
T301740,C100385,2025-11-10,Debit,1054.49,NEFT,Education,Successful
T301741,C100607,2025-07-09,Debit,2362.21,NEFT,Utilities,Successful
T301742,C100358,2025-12-22,Debit,8021.75,Card,Restaurants,Successful
T301743,C100216,2026-02-27,Debit,3452.12,Net Banking,Shopping,Successful
T301744,C100333,2025-09-13,Debit,3647.02,Net Banking,Healthcare,Successful
T301745,C100692,2026-01-07,Debit,271.93,UPI,Utilities,Reversed
T301746,C100276,2026-05-28,Credit,2883.37,Card,Utilities,Failed
T301747,C100159,2026-06-15,Debit,3117.62,NEFT,Utilities,Successful
T301748,C100180,2025-08-12,Debit,2822.14,IMPS,Healthcare,Failed
T301749,C100564,2026-03-01,Credit,4351.05,Net Banking,Travel,Successful
T301750,C100366,2025-07-24,Debit,842.64,Net Banking,Shopping,Successful
T301751,C100437,2026-04-25,Credit,2908.72,NEFT,Utilities,Successful
